ticker,n_bets,win_rate,avg_win_pct,avg_loss_pct,ev_pct,total_pnl_pct,profit_factor,bets_per_day,setup,barriers
AAPL,537,27.4,3.568,-142.648,-102.623,-55108.41,0.01,0.213,RSI3_25_75,1.5:1/5d
MSFT,477,33.8,4.269,-4.907,-1.81,-863.41,0.44,0.19,RSI3_25_75,1.5:1/5d
AMZN,526,27.6,3.469,-1192.538,-862.84,-453854.08,0.0,0.209,RSI3_25_75,1.5:1/5d
GOOGL,527,27.5,3.42,-1202.211,-870.491,-458748.63,0.0,0.209,RSI3_25_75,1.5:1/5d
META,472,43.9,3.789,-2.84,0.067,31.86,1.04,0.187,RSI3_25_75,1.5:1/5d
NVDA,573,21.5,5.734,-2124.687,-1667.372,-955403.88,0.0,0.227,RSI3_25_75,1.5:1/5d
TSLA,557,27.5,20.345,-550.665,-393.817,-219356.05,0.01,0.221,RSI3_25_75,1.5:1/5d
AVGO,584,19.0,3.339,-824.676,-667.297,-389701.22,0.0,0.232,RSI3_25_75,1.5:1/5d
ORCL,482,30.9,3.412,-6.942,-3.741,-1803.12,0.22,0.192,RSI3_25_75,1.5:1/5d
ADBE,464,45.3,3.459,-2.414,0.244,113.18,1.18,0.184,RSI3_25_75,1.5:1/5d
JPM,472,31.1,3.855,-11.545,-6.749,-3185.31,0.15,0.188,RSI3_25_75,1.5:1/5d
BAC,472,28.6,4.389,-11.892,-7.236,-3415.23,0.15,0.188,RSI3_25_75,1.5:1/5d
WFC,467,28.7,5.681,-11.395,-6.495,-3033.21,0.2,0.186,RSI3_25_75,1.5:1/5d
GS,489,27.4,4.634,-11.584,-7.14,-3491.5,0.15,0.194,RSI3_25_75,1.5:1/5d
MS,480,29.2,4.998,-14.608,-8.889,-4266.92,0.14,0.191,RSI3_25_75,1.5:1/5d
C,479,24.4,5.306,-16.051,-10.834,-5189.63,0.11,0.19,RSI3_25_75,1.5:1/5d
BLK,482,28.0,3.764,-11.521,-7.24,-3489.79,0.13,0.191,RSI3_25_75,1.5:1/5d
SCHW,462,32.3,4.464,-6.972,-3.284,-1517.21,0.3,0.183,RSI3_25_75,1.5:1/5d
AXP,497,31.0,4.31,-6.44,-3.109,-1545.08,0.3,0.198,RSI3_25_75,1.5:1/5d
USB,477,27.5,4.187,-21.235,-14.253,-6798.7,0.07,0.189,RSI3_25_75,1.5:1/5d
UNH,463,33.5,3.876,-8.323,-4.239,-1962.6,0.23,0.184,RSI3_25_75,1.5:1/5d
JNJ,464,31.0,2.225,-12.376,-7.844,-3639.83,0.08,0.184,RSI3_25_75,1.5:1/5d
LLY,492,31.5,3.936,-5.968,-2.848,-1401.05,0.3,0.195,RSI3_25_75,1.5:1/5d
PFE,484,24.4,2.831,-26.311,-19.206,-9295.9,0.03,0.192,RSI3_25_75,1.5:1/5d
ABBV,511,25.2,3.043,-18.463,-13.034,-6660.17,0.06,0.203,RSI3_25_75,1.5:1/5d
MRK,494,28.3,2.769,-18.035,-12.139,-5996.78,0.06,0.196,RSI3_25_75,1.5:1/5d
TMO,487,39.8,3.312,-2.563,-0.223,-108.59,0.86,0.193,RSI3_25_75,1.5:1/5d
ABT,465,31.2,3.204,-8.567,-4.897,-2277.0,0.17,0.184,RSI3_25_75,1.5:1/5d
DHR,481,31.0,3.079,-12.644,-7.774,-3739.12,0.11,0.191,RSI3_25_75,1.5:1/5d
BMY,470,29.6,3.382,-18.312,-11.896,-5591.07,0.08,0.186,RSI3_25_75,1.5:1/5d
WMT,550,19.3,2.393,-165.88,-133.449,-73397.12,0.0,0.218,RSI3_25_75,1.5:1/5d
PG,470,27.9,2.248,-11.845,-7.917,-3721.03,0.07,0.186,RSI3_25_75,1.5:1/5d
KO,485,29.5,2.089,-14.826,-9.839,-4771.69,0.06,0.192,RSI3_25_75,1.5:1/5d
PEP,475,28.6,2.266,-15.39,-10.335,-4908.91,0.06,0.189,RSI3_25_75,1.5:1/5d
COST,526,24.1,3.058,-6.578,-4.252,-2236.3,0.15,0.208,RSI3_25_75,1.5:1/5d
HD,515,25.6,3.53,-12.285,-8.232,-4239.41,0.1,0.204,RSI3_25_75,1.5:1/5d
MCD,461,33.8,2.703,-10.604,-6.101,-2812.61,0.13,0.183,RSI3_25_75,1.5:1/5d
NKE,470,33.4,4.946,-7.858,-3.581,-1683.12,0.32,0.187,RSI3_25_75,1.5:1/5d
SBUX,477,30.4,4.121,-11.302,-6.614,-3154.82,0.16,0.189,RSI3_25_75,1.5:1/5d
TGT,512,21.9,4.101,-14.222,-10.214,-5229.56,0.08,0.203,RSI3_25_75,1.5:1/5d
CAT,494,28.5,4.866,-9.128,-5.133,-2535.94,0.21,0.196,RSI3_25_75,1.5:1/5d
GE,438,31.3,4.103,-31.343,-20.256,-8871.96,0.06,0.174,RSI3_25_75,1.5:1/5d
HON,496,27.8,3.967,-10.035,-6.139,-3044.98,0.15,0.197,RSI3_25_75,1.5:1/5d
UNP,448,32.4,3.392,-10.577,-6.056,-2712.91,0.15,0.178,RSI3_25_75,1.5:1/5d
BA,482,39.6,4.317,-3.354,-0.314,-151.58,0.84,0.191,RSI3_25_75,1.5:1/5d
RTX,486,29.2,3.711,-35.455,-24.012,-11669.66,0.04,0.193,RSI3_25_75,1.5:1/5d
DE,489,30.9,4.634,-7.283,-3.603,-1761.86,0.28,0.194,RSI3_25_75,1.5:1/5d
LMT,503,27.4,3.067,-13.084,-8.653,-4352.33,0.09,0.2,RSI3_25_75,1.5:1/5d
MMM,496,26.8,2.929,-33.344,-23.617,-11714.09,0.03,0.197,RSI3_25_75,1.5:1/5d
FDX,481,30.8,6.035,-9.513,-4.729,-2274.76,0.28,0.191,RSI3_25_75,1.5:1/5d
XOM,476,27.5,4.362,-19.288,-12.779,-6082.94,0.09,0.188,RSI3_25_75,1.5:1/5d
CVX,490,27.8,3.612,-20.497,-13.805,-6764.61,0.07,0.194,RSI3_25_75,1.5:1/5d
COP,497,26.8,5.1,-16.41,-10.654,-5294.99,0.11,0.197,RSI3_25_75,1.5:1/5d
SLB,473,29.0,6.489,-12.382,-6.916,-3271.3,0.21,0.187,RSI3_25_75,1.5:1/5d
EOG,507,25.2,5.88,-19.495,-13.088,-6635.78,0.1,0.201,RSI3_25_75,1.5:1/5d
MPC,507,25.0,5.471,-13.497,-8.746,-4434.15,0.14,0.201,RSI3_25_75,1.5:1/5d
VLO,519,23.9,6.398,-17.913,-12.105,-6282.3,0.11,0.206,RSI3_25_75,1.5:1/5d
PSX,526,24.7,4.419,-18.686,-12.976,-6825.35,0.08,0.208,RSI3_25_75,1.5:1/5d
OXY,473,32.6,5.822,-9.555,-4.548,-2151.37,0.29,0.187,RSI3_25_75,1.5:1/5d
HAL,481,28.1,6.708,-10.575,-5.724,-2753.32,0.25,0.19,RSI3_25_75,1.5:1/5d
NFLX,562,18.5,5.607,-713.383,-580.332,-326146.35,0.0,0.223,RSI3_25_75,1.5:1/5d
DIS,452,36.7,3.667,-3.48,-0.855,-386.47,0.61,0.18,RSI3_25_75,1.5:1/5d
CMCSA,469,30.1,3.753,-19.725,-12.667,-5940.76,0.08,0.186,RSI3_25_75,1.5:1/5d
T,485,28.2,3.227,-59.688,-41.916,-20329.18,0.02,0.192,RSI3_25_75,1.5:1/5d
VZ,484,27.9,2.341,-26.623,-18.544,-8975.32,0.03,0.192,RSI3_25_75,1.5:1/5d
TMUS,466,34.8,3.858,-4.393,-1.525,-710.53,0.47,0.185,RSI3_25_75,1.5:1/5d
CHTR,461,41.4,3.026,-2.418,-0.163,-75.0,0.89,0.183,RSI3_25_75,1.5:1/5d
EA,469,37.5,3.764,-3.26,-0.624,-292.78,0.69,0.186,RSI3_25_75,1.5:1/5d
ATVI,370,41.4,3.465,-3.286,-0.495,-183.02,0.74,0.179,RSI3_25_75,1.5:1/5d
WBD,467,45.4,4.803,-3.766,0.124,57.78,1.06,0.185,RSI3_25_75,1.5:1/5d
LIN,460,31.5,3.654,-6.815,-3.515,-1616.92,0.25,0.183,RSI3_25_75,1.5:1/5d
APD,505,25.7,3.704,-11.529,-7.607,-3841.73,0.11,0.2,RSI3_25_75,1.5:1/5d
SHW,515,26.6,3.729,-101.91,-73.808,-38011.18,0.01,0.204,RSI3_25_75,1.5:1/5d
ECL,453,32.2,3.884,-5.455,-2.445,-1107.67,0.34,0.18,RSI3_25_75,1.5:1/5d
DD,519,20.0,4.964,-117.174,-92.699,-48111.01,0.01,0.206,RSI3_25_75,1.5:1/5d
NEM,480,29.4,5.647,-13.206,-7.668,-3680.61,0.18,0.191,RSI3_25_75,1.5:1/5d
FCX,467,34.9,7.228,-7.462,-2.335,-1090.27,0.52,0.185,RSI3_25_75,1.5:1/5d
NUE,490,27.3,5.368,-9.174,-5.197,-2546.64,0.22,0.194,RSI3_25_75,1.5:1/5d
DOW,388,29.4,4.458,-23.737,-15.453,-5995.64,0.08,0.187,RSI3_25_75,1.5:1/5d
CF,463,28.3,6.16,-11.479,-6.488,-3004.11,0.21,0.184,RSI3_25_75,1.5:1/5d
SPY,475,26.7,2.814,-7.07,-4.428,-2103.13,0.15,0.189,RSI3_25_75,1.5:1/5d
QQQ,475,31.8,3.087,-3.676,-1.526,-724.78,0.39,0.188,RSI3_25_75,1.5:1/5d
IWM,446,33.9,3.622,-6.419,-3.02,-1346.79,0.29,0.177,RSI3_25_75,1.5:1/5d
XLF,474,27.4,3.438,-8.485,-5.215,-2472.03,0.15,0.188,RSI3_25_75,1.5:1/5d
XLE,563,19.4,3.423,-118.34,-94.766,-53353.18,0.01,0.223,RSI3_25_75,1.5:1/5d
XLK,606,18.3,3.358,-94.81,-76.829,-46558.35,0.01,0.241,RSI3_25_75,1.5:1/5d
XLV,471,30.8,2.344,-7.967,-4.793,-2257.34,0.13,0.187,RSI3_25_75,1.5:1/5d
XLP,467,32.1,1.413,-13.014,-8.38,-3913.57,0.05,0.185,RSI3_25_75,1.5:1/5d
GLD,484,46.7,1.338,-0.959,0.114,54.98,1.22,0.192,RSI3_25_75,1.5:1/5d
TLT,440,31.8,1.929,-14.214,-9.077,-3994.04,0.06,0.174,RSI3_25_75,1.5:1/5d
AMD,478,42.5,5.386,-3.933,0.025,11.71,1.01,0.19,RSI3_25_75,1.5:1/5d
INTC,461,33.2,4.603,-9.671,-4.933,-2274.21,0.24,0.183,RSI3_25_75,1.5:1/5d
CRM,478,38.3,3.712,-2.911,-0.376,-179.5,0.79,0.19,RSI3_25_75,1.5:1/5d
PYPL,462,44.2,3.935,-3.041,0.039,18.22,1.02,0.183,RSI3_25_75,1.5:1/5d
SQ,472,43.9,6.137,-4.443,0.197,92.83,1.08,0.188,RSI3_25_75,1.5:1/5d
SHOP,525,28.0,6.826,-556.813,-398.994,-209472.06,0.0,0.209,RSI3_25_75,1.5:1/5d
UBER,388,42.3,5.066,-3.87,-0.093,-36.02,0.96,0.192,RSI3_25_75,1.5:1/5d
ABNB,256,46.5,4.709,-3.688,0.215,55.01,1.11,0.177,RSI3_25_75,1.5:1/5d
COIN,243,39.5,8.875,-6.577,-0.473,-114.82,0.88,0.184,RSI3_25_75,1.5:1/5d
SNAP,466,43.8,6.131,-4.576,0.111,51.79,1.04,0.185,RSI3_25_75,1.5:1/5d
AAPL,517,28.2,3.591,-149.838,-106.51,-55065.55,0.01,0.205,RSI3_25_75,2:1/5d
MSFT,445,32.8,3.515,-4.864,-2.115,-941.15,0.35,0.177,RSI3_25_75,2:1/5d
AMZN,515,25.4,3.435,-1183.229,-881.379,-453909.99,0.0,0.204,RSI3_25_75,2:1/5d
GOOGL,521,26.5,3.527,-1199.081,-880.54,-458761.38,0.0,0.207,RSI3_25_75,2:1/5d
META,442,42.8,3.989,-2.811,0.097,42.86,1.06,0.175,RSI3_25_75,2:1/5d
NVDA,571,21.4,5.865,-2129.412,-1673.188,-955390.57,0.0,0.226,RSI3_25_75,2:1/5d
TSLA,542,25.8,7.465,-553.355,-408.494,-221403.53,0.0,0.215,RSI3_25_75,2:1/5d
AVGO,583,18.9,3.41,-824.675,-668.433,-389696.16,0.0,0.232,RSI3_25_75,2:1/5d
ORCL,470,30.4,3.148,-6.933,-3.865,-1816.74,0.2,0.187,RSI3_25_75,2:1/5d
ADBE,432,44.4,3.673,-2.442,0.276,119.12,1.2,0.172,RSI3_25_75,2:1/5d
JPM,461,31.2,3.372,-11.632,-6.945,-3201.73,0.13,0.183,RSI3_25_75,2:1/5d
BAC,460,29.1,3.694,-11.937,-7.384,-3396.64,0.13,0.183,RSI3_25_75,2:1/5d
WFC,453,29.4,4.593,-11.424,-6.721,-3044.74,0.17,0.18,RSI3_25_75,2:1/5d
GS,481,28.1,3.899,-11.586,-7.24,-3482.39,0.13,0.191,RSI3_25_75,2:1/5d
MS,471,29.1,3.98,-14.55,-9.16,-4314.4,0.11,0.187,RSI3_25_75,2:1/5d
C,472,24.8,4.17,-16.031,-11.023,-5203.02,0.09,0.187,RSI3_25_75,2:1/5d
BLK,477,27.7,3.084,-11.484,-7.453,-3555.0,0.1,0.189,RSI3_25_75,2:1/5d
SCHW,444,32.2,3.973,-6.879,-3.384,-1502.61,0.27,0.176,RSI3_25_75,2:1/5d
AXP,475,31.6,4.164,-6.431,-3.085,-1465.3,0.3,0.189,RSI3_25_75,2:1/5d
USB,474,27.4,3.507,-21.211,-14.432,-6840.76,0.06,0.188,RSI3_25_75,2:1/5d
UNH,449,34.1,3.366,-8.257,-4.297,-1929.13,0.21,0.179,RSI3_25_75,2:1/5d
JNJ,460,31.5,2.202,-12.471,-7.845,-3608.93,0.08,0.182,RSI3_25_75,2:1/5d
LLY,481,29.9,3.559,-5.875,-3.051,-1467.33,0.26,0.19,RSI3_25_75,2:1/5d
PFE,484,24.4,2.712,-26.311,-19.235,-9309.95,0.03,0.192,RSI3_25_75,2:1/5d
ABBV,510,24.9,2.828,-18.415,-13.125,-6693.92,0.05,0.202,RSI3_25_75,2:1/5d
MRK,494,28.3,2.661,-18.035,-12.17,-6011.92,0.06,0.196,RSI3_25_75,2:1/5d
TMO,450,38.2,3.49,-2.544,-0.237,-106.82,0.85,0.179,RSI3_25_75,2:1/5d
ABT,460,31.5,2.683,-8.602,-5.045,-2320.7,0.14,0.182,RSI3_25_75,2:1/5d
DHR,476,30.9,2.925,-12.697,-7.873,-3747.34,0.1,0.189,RSI3_25_75,2:1/5d
BMY,470,29.6,2.85,-18.312,-12.053,-5665.03,0.07,0.186,RSI3_25_75,2:1/5d
WMT,547,19.0,2.4,-166.241,-134.178,-73395.26,0.0,0.217,RSI3_25_75,2:1/5d
PG,469,27.5,1.879,-11.87,-8.088,-3793.33,0.06,0.186,RSI3_25_75,2:1/5d
KO,485,29.5,2.055,-14.826,-9.849,-4776.61,0.06,0.192,RSI3_25_75,2:1/5d
PEP,475,28.6,2.077,-15.39,-10.389,-4934.66,0.05,0.189,RSI3_25_75,2:1/5d
COST,516,24.0,2.694,-6.6,-4.367,-2253.27,0.13,0.204,RSI3_25_75,2:1/5d
HD,512,24.8,3.048,-12.216,-8.43,-4316.05,0.08,0.203,RSI3_25_75,2:1/5d
MCD,455,34.1,2.502,-10.654,-6.172,-2808.42,0.12,0.181,RSI3_25_75,2:1/5d
NKE,455,33.8,4.289,-7.811,-3.715,-1690.54,0.28,0.181,RSI3_25_75,2:1/5d
SBUX,471,29.5,3.307,-11.19,-6.912,-3255.46,0.12,0.187,RSI3_25_75,2:1/5d
TGT,510,21.8,3.747,-14.22,-10.309,-5257.81,0.07,0.202,RSI3_25_75,2:1/5d
CAT,480,28.3,3.671,-9.142,-5.512,-2645.58,0.16,0.19,RSI3_25_75,2:1/5d
GE,436,31.4,4.123,-31.532,-20.328,-8863.19,0.06,0.173,RSI3_25_75,2:1/5d
HON,484,27.9,3.109,-10.078,-6.4,-3097.58,0.12,0.192,RSI3_25_75,2:1/5d
UNP,443,32.7,2.84,-10.666,-6.245,-2766.74,0.13,0.176,RSI3_25_75,2:1/5d
BA,452,39.4,4.434,-3.365,-0.293,-132.65,0.86,0.179,RSI3_25_75,2:1/5d
RTX,483,28.8,3.384,-35.423,-24.255,-11715.14,0.04,0.192,RSI3_25_75,2:1/5d
DE,474,31.0,3.934,-7.255,-3.785,-1793.93,0.24,0.188,RSI3_25_75,2:1/5d
LMT,501,27.3,2.883,-13.101,-8.73,-4373.78,0.08,0.199,RSI3_25_75,2:1/5d
MMM,493,27.0,2.851,-33.588,-23.758,-11712.64,0.03,0.196,RSI3_25_75,2:1/5d
FDX,464,31.0,4.392,-9.559,-5.23,-2426.58,0.21,0.184,RSI3_25_75,2:1/5d
XOM,472,27.8,3.65,-19.307,-12.935,-6105.52,0.07,0.187,RSI3_25_75,2:1/5d
CVX,488,27.9,3.227,-20.571,-13.938,-6801.98,0.06,0.193,RSI3_25_75,2:1/5d
COP,494,26.9,4.303,-16.446,-10.86,-5364.67,0.1,0.196,RSI3_25_75,2:1/5d
SLB,459,29.6,5.274,-12.458,-7.204,-3306.79,0.18,0.182,RSI3_25_75,2:1/5d
EOG,504,25.0,4.891,-19.488,-13.394,-6750.35,0.08,0.2,RSI3_25_75,2:1/5d
MPC,496,24.0,4.678,-13.395,-9.059,-4493.1,0.11,0.196,RSI3_25_75,2:1/5d
VLO,507,23.5,5.24,-17.804,-12.395,-6284.48,0.09,0.201,RSI3_25_75,2:1/5d
PSX,524,24.8,3.984,-18.685,-13.061,-6843.9,0.07,0.207,RSI3_25_75,2:1/5d
OXY,459,31.8,5.375,-9.596,-4.834,-2218.76,0.26,0.182,RSI3_25_75,2:1/5d
HAL,460,28.9,5.737,-10.526,-5.824,-2678.94,0.22,0.182,RSI3_25_75,2:1/5d
NFLX,562,18.5,5.607,-713.383,-580.332,-326146.35,0.0,0.223,RSI3_25_75,2:1/5d
DIS,436,34.9,3.644,-3.403,-0.946,-412.39,0.57,0.173,RSI3_25_75,2:1/5d
CMCSA,467,29.8,3.312,-19.678,-12.835,-5993.97,0.07,0.185,RSI3_25_75,2:1/5d
T,481,28.5,2.911,-60.281,-42.282,-20337.78,0.02,0.191,RSI3_25_75,2:1/5d
VZ,483,28.0,2.272,-26.667,-18.578,-8973.34,0.03,0.192,RSI3_25_75,2:1/5d
TMUS,448,35.0,3.282,-4.324,-1.658,-742.93,0.41,0.178,RSI3_25_75,2:1/5d
CHTR,438,40.6,3.473,-2.389,-0.007,-2.85,1.0,0.174,RSI3_25_75,2:1/5d
EA,431,38.5,3.871,-3.208,-0.482,-207.68,0.76,0.171,RSI3_25_75,2:1/5d
ATVI,346,41.9,3.365,-3.3,-0.507,-175.31,0.74,0.167,RSI3_25_75,2:1/5d
WBD,437,44.9,5.204,-3.788,0.245,107.11,1.12,0.173,RSI3_25_75,2:1/5d
LIN,451,32.2,3.218,-6.804,-3.582,-1615.32,0.22,0.179,RSI3_25_75,2:1/5d
APD,503,26.0,3.171,-11.578,-7.737,-3891.64,0.1,0.2,RSI3_25_75,2:1/5d
SHW,500,26.0,3.604,-104.013,-76.032,-38016.09,0.01,0.198,RSI3_25_75,2:1/5d
ECL,434,31.3,3.284,-5.347,-2.643,-1146.89,0.28,0.172,RSI3_25_75,2:1/5d
DD,519,20.0,5.319,-117.174,-92.628,-48074.03,0.01,0.206,RSI3_25_75,2:1/5d
NEM,470,28.7,4.559,-13.144,-8.059,-3787.64,0.14,0.187,RSI3_25_75,2:1/5d
FCX,443,33.6,6.727,-7.354,-2.618,-1159.91,0.46,0.176,RSI3_25_75,2:1/5d
NUE,473,28.5,4.552,-9.221,-5.29,-2502.18,0.2,0.188,RSI3_25_75,2:1/5d
DOW,386,29.5,3.782,-23.668,-15.561,-6006.47,0.07,0.186,RSI3_25_75,2:1/5d
CF,450,29.3,5.675,-11.375,-6.374,-2868.31,0.21,0.179,RSI3_25_75,2:1/5d
SPY,459,26.8,2.172,-7.176,-4.671,-2143.99,0.11,0.182,RSI3_25_75,2:1/5d
QQQ,456,31.6,3.036,-3.69,-1.566,-714.18,0.38,0.181,RSI3_25_75,2:1/5d
IWM,427,33.5,3.041,-6.295,-3.168,-1352.88,0.24,0.169,RSI3_25_75,2:1/5d
XLF,464,27.8,2.842,-8.514,-5.357,-2485.53,0.13,0.184,RSI3_25_75,2:1/5d
XLE,563,19.4,3.423,-118.34,-94.766,-53353.18,0.01,0.223,RSI3_25_75,2:1/5d
XLK,606,18.3,3.358,-94.81,-76.829,-46558.35,0.01,0.241,RSI3_25_75,2:1/5d
XLV,469,30.9,1.913,-7.993,-4.93,-2312.35,0.11,0.186,RSI3_25_75,2:1/5d
XLP,467,32.1,1.413,-13.014,-8.38,-3913.57,0.05,0.185,RSI3_25_75,2:1/5d
GLD,448,43.3,1.455,-0.953,0.09,40.17,1.17,0.178,RSI3_25_75,2:1/5d
TLT,439,31.9,1.811,-14.224,-9.111,-3999.6,0.06,0.174,RSI3_25_75,2:1/5d
AMD,447,40.7,6.009,-3.875,0.149,66.79,1.07,0.178,RSI3_25_75,2:1/5d
INTC,448,32.4,4.022,-9.657,-5.23,-2342.89,0.2,0.178,RSI3_25_75,2:1/5d
CRM,450,37.1,3.941,-2.868,-0.341,-153.37,0.81,0.179,RSI3_25_75,2:1/5d
PYPL,429,42.7,4.238,-3.095,0.033,14.27,1.02,0.17,RSI3_25_75,2:1/5d
SQ,442,41.0,6.697,-4.34,0.18,79.45,1.07,0.176,RSI3_25_75,2:1/5d
SHOP,514,26.7,6.983,-558.25,-407.595,-209503.7,0.0,0.204,RSI3_25_75,2:1/5d
UBER,362,41.2,5.954,-3.819,0.204,73.75,1.09,0.179,RSI3_25_75,2:1/5d
ABNB,237,45.1,5.285,-3.677,0.369,87.44,1.18,0.164,RSI3_25_75,2:1/5d
COIN,229,39.7,9.671,-6.463,-0.052,-11.86,0.99,0.173,RSI3_25_75,2:1/5d
SNAP,436,42.2,7.032,-4.498,0.368,160.44,1.14,0.173,RSI3_25_75,2:1/5d
AAPL,710,36.5,59.28,-161.868,-81.196,-57649.01,0.21,0.282,RSI3_25_75,1:1/3d
MSFT,625,49.3,3.812,-4.814,-0.563,-351.95,0.77,0.248,RSI3_25_75,1:1/3d
AMZN,697,33.7,642.719,-1250.24,-612.011,-426571.99,0.26,0.276,RSI3_25_75,1:1/3d
GOOGL,730,32.7,719.153,-1295.762,-636.084,-464341.62,0.27,0.29,RSI3_25_75,1:1/3d
META,585,49.2,2.606,-2.567,-0.021,-12.0,0.98,0.232,RSI3_25_75,1:1/3d
NVDA,777,26.3,1443.698,-2098.438,-1168.456,-907890.66,0.24,0.308,RSI3_25_75,1:1/3d
TSLA,724,30.2,267.581,-586.572,-328.202,-237618.52,0.2,0.287,RSI3_25_75,1:1/3d
AVGO,781,26.5,606.344,-856.152,-468.525,-365918.05,0.26,0.31,RSI3_25_75,1:1/3d
ORCL,652,43.6,4.908,-6.6,-1.587,-1034.99,0.57,0.259,RSI3_25_75,1:1/3d
ADBE,573,51.8,2.185,-2.194,0.075,43.22,1.07,0.227,RSI3_25_75,1:1/3d
JPM,657,39.3,8.621,-11.379,-3.525,-2315.78,0.49,0.261,RSI3_25_75,1:1/3d
BAC,658,39.2,8.437,-11.146,-3.468,-2281.77,0.49,0.261,RSI3_25_75,1:1/3d
WFC,640,41.7,9.158,-11.1,-2.649,-1695.11,0.59,0.254,RSI3_25_75,1:1/3d
GS,671,39.0,7.99,-10.942,-3.55,-2381.9,0.47,0.266,RSI3_25_75,1:1/3d
MS,677,39.9,10.837,-13.869,-4.016,-2718.61,0.52,0.268,RSI3_25_75,1:1/3d
C,653,36.0,11.752,-14.768,-5.224,-3411.33,0.45,0.259,RSI3_25_75,1:1/3d
BLK,657,41.1,8.054,-11.144,-3.255,-2138.3,0.5,0.26,RSI3_25_75,1:1/3d
SCHW,626,45.5,5.827,-6.486,-0.88,-551.04,0.75,0.248,RSI3_25_75,1:1/3d
AXP,667,43.5,5.014,-6.164,-1.304,-869.86,0.63,0.265,RSI3_25_75,1:1/3d
USB,663,37.4,14.685,-20.652,-7.434,-4928.74,0.42,0.263,RSI3_25_75,1:1/3d
UNH,655,46.3,6.545,-8.42,-1.497,-980.64,0.67,0.259,RSI3_25_75,1:1/3d
JNJ,665,42.9,8.959,-12.298,-3.188,-2119.9,0.55,0.263,RSI3_25_75,1:1/3d
LLY,649,41.3,4.436,-5.715,-1.523,-988.63,0.55,0.257,RSI3_25_75,1:1/3d
PFE,656,34.3,17.646,-26.206,-11.165,-7324.18,0.35,0.26,RSI3_25_75,1:1/3d
ABBV,681,38.2,11.761,-18.502,-6.948,-4731.66,0.39,0.27,RSI3_25_75,1:1/3d
MRK,679,37.8,10.739,-17.713,-6.944,-4714.77,0.37,0.269,RSI3_25_75,1:1/3d
TMO,593,47.0,2.285,-2.354,-0.172,-101.81,0.86,0.236,RSI3_25_75,1:1/3d
ABT,645,43.7,6.198,-8.585,-2.122,-1368.44,0.56,0.255,RSI3_25_75,1:1/3d
DHR,667,39.1,8.69,-12.624,-4.284,-2857.24,0.44,0.264,RSI3_25_75,1:1/3d
BMY,662,40.0,12.356,-17.064,-5.287,-3499.77,0.48,0.262,RSI3_25_75,1:1/3d
WMT,727,28.3,107.452,-174.336,-94.49,-68694.16,0.24,0.288,RSI3_25_75,1:1/3d
PG,646,41.8,7.253,-11.272,-3.529,-2279.77,0.46,0.256,RSI3_25_75,1:1/3d
KO,669,39.8,9.84,-13.846,-4.428,-2962.54,0.47,0.265,RSI3_25_75,1:1/3d
PEP,660,40.0,9.756,-14.868,-5.019,-3312.28,0.44,0.262,RSI3_25_75,1:1/3d
COST,675,40.1,4.896,-6.612,-1.991,-1344.22,0.5,0.268,RSI3_25_75,1:1/3d
HD,697,36.7,8.708,-11.82,-4.281,-2983.57,0.43,0.276,RSI3_25_75,1:1/3d
MCD,649,42.5,7.457,-10.178,-2.678,-1738.23,0.54,0.257,RSI3_25_75,1:1/3d
NKE,662,45.2,6.348,-7.261,-1.114,-737.64,0.72,0.263,RSI3_25_75,1:1/3d
SBUX,659,41.0,7.68,-10.522,-3.064,-2019.44,0.51,0.261,RSI3_25_75,1:1/3d
TGT,672,35.3,9.207,-13.658,-5.594,-3759.24,0.37,0.266,RSI3_25_75,1:1/3d
CAT,669,40.8,7.06,-8.896,-2.385,-1595.31,0.55,0.265,RSI3_25_75,1:1/3d
GE,717,50.5,46.941,-34.205,6.764,4849.73,1.4,0.284,RSI3_25_75,1:1/3d
HON,675,40.9,7.039,-9.774,-2.899,-1956.9,0.5,0.267,RSI3_25_75,1:1/3d
UNP,650,44.5,8.07,-10.05,-1.994,-1296.08,0.64,0.258,RSI3_25_75,1:1/3d
BA,601,49.9,3.134,-3.162,-0.019,-11.48,0.99,0.238,RSI3_25_75,1:1/3d
RTX,693,37.8,17.653,-35.624,-15.482,-10728.69,0.3,0.274,RSI3_25_75,1:1/3d
DE,682,45.3,5.914,-6.948,-1.12,-764.08,0.71,0.27,RSI3_25_75,1:1/3d
LMT,666,37.4,8.735,-12.565,-4.601,-3064.55,0.42,0.264,RSI3_25_75,1:1/3d
MMM,688,35.6,22.058,-32.778,-13.251,-9116.4,0.37,0.272,RSI3_25_75,1:1/3d
FDX,664,44.6,7.015,-9.237,-1.992,-1322.83,0.61,0.264,RSI3_25_75,1:1/3d
XOM,657,40.3,12.615,-18.926,-6.204,-4075.97,0.45,0.26,RSI3_25_75,1:1/3d
CVX,685,39.9,14.031,-20.145,-6.525,-4469.44,0.46,0.271,RSI3_25_75,1:1/3d
COP,682,39.6,11.446,-15.847,-5.042,-3438.7,0.47,0.27,RSI3_25_75,1:1/3d
SLB,655,42.1,9.834,-11.275,-2.38,-1559.17,0.64,0.259,RSI3_25_75,1:1/3d
EOG,685,38.0,13.901,-19.407,-6.764,-4633.68,0.44,0.271,RSI3_25_75,1:1/3d
