indicator,signal,threshold,n_signals,horizon,avg_return_pct,win_rate,t_stat,direction,ticker
trend_macd_diff,P10_long,-0.2207,277,fwd_1d,-0.0741,52.71,-0.403,long,BAC
trend_macd_diff,P10_long,-0.2207,277,fwd_2d,-0.119,54.35,-0.552,long,BAC
trend_macd_diff,P10_long,-0.2207,277,fwd_3d,-0.0564,52.36,-0.212,long,BAC
trend_macd_diff,P10_long,-0.2207,277,fwd_5d,0.0736,55.31,0.227,long,BAC
trend_macd_diff,P20_long,-0.1195,554,fwd_1d,-0.0067,52.62,-0.061,long,BAC
trend_macd_diff,P20_long,-0.1195,554,fwd_2d,-0.0238,51.99,-0.173,long,BAC
trend_macd_diff,P20_long,-0.1195,554,fwd_3d,-0.0097,51.72,-0.058,long,BAC
trend_macd_diff,P20_long,-0.1195,554,fwd_5d,-0.0284,53.73,-0.135,long,BAC
trend_macd_diff,P80_short,0.1256,554,fwd_1d,0.0583,49.82,0.74,short,BAC
trend_macd_diff,P80_short,0.1256,554,fwd_2d,0.1299,51.81,1.128,short,BAC
trend_macd_diff,P80_short,0.1256,554,fwd_3d,0.229,51.08,1.577,short,BAC
trend_macd_diff,P80_short,0.1256,554,fwd_5d,0.3951,54.15,2.166,short,BAC
trend_macd_diff,P90_short,0.2144,277,fwd_1d,0.0058,47.65,0.046,short,BAC
trend_macd_diff,P90_short,0.2144,277,fwd_2d,-0.0128,49.46,-0.069,short,BAC
trend_macd_diff,P90_short,0.2144,277,fwd_3d,0.0546,48.38,0.232,short,BAC
trend_macd_diff,P90_short,0.2144,277,fwd_5d,0.2831,55.6,0.947,short,BAC
trend_sma_fast,P10_long,15.6471,277,fwd_1d,0.1761,55.6,1.587,long,BAC
trend_sma_fast,P10_long,15.6471,277,fwd_2d,0.3376,57.76,2.144,long,BAC
trend_sma_fast,P10_long,15.6471,277,fwd_3d,0.4924,58.48,2.611,long,BAC
trend_sma_fast,P10_long,15.6471,277,fwd_5d,0.7857,57.76,3.402,long,BAC
trend_sma_fast,P20_long,16.9325,554,fwd_1d,0.1317,53.07,1.828,long,BAC
trend_sma_fast,P20_long,16.9325,554,fwd_2d,0.2599,55.6,2.57,long,BAC
trend_sma_fast,P20_long,16.9325,554,fwd_3d,0.4028,57.58,3.296,long,BAC
trend_sma_fast,P20_long,16.9325,554,fwd_5d,0.6729,57.22,4.255,long,BAC
trend_sma_fast,P80_short,35.5015,554,fwd_1d,-0.0191,48.28,-0.267,short,BAC
trend_sma_fast,P80_short,35.5015,554,fwd_2d,-0.0237,50.18,-0.226,short,BAC
trend_sma_fast,P80_short,35.5015,554,fwd_3d,-0.0269,49.18,-0.21,short,BAC
trend_sma_fast,P80_short,35.5015,554,fwd_5d,-0.0322,50.64,-0.192,short,BAC
trend_sma_fast,P90_short,40.4758,277,fwd_1d,-0.1045,46.01,-1.003,short,BAC
trend_sma_fast,P90_short,40.4758,277,fwd_2d,-0.1737,46.18,-1.142,short,BAC
trend_sma_fast,P90_short,40.4758,277,fwd_3d,-0.2363,45.26,-1.297,short,BAC
trend_sma_fast,P90_short,40.4758,277,fwd_5d,-0.364,45.59,-1.504,short,BAC
trend_sma_slow,P10_long,15.7072,277,fwd_1d,0.1304,53.79,1.218,long,BAC
trend_sma_slow,P10_long,15.7072,277,fwd_2d,0.2608,55.6,1.698,long,BAC
trend_sma_slow,P10_long,15.7072,277,fwd_3d,0.4039,55.96,2.189,long,BAC
trend_sma_slow,P10_long,15.7072,277,fwd_5d,0.6831,56.32,3.032,long,BAC
trend_sma_slow,P20_long,16.8189,554,fwd_1d,0.1449,52.53,2.057,long,BAC
trend_sma_slow,P20_long,16.8189,554,fwd_2d,0.2833,55.6,2.828,long,BAC
trend_sma_slow,P20_long,16.8189,554,fwd_3d,0.404,56.86,3.317,long,BAC
trend_sma_slow,P20_long,16.8189,554,fwd_5d,0.6704,56.32,4.261,long,BAC
trend_sma_slow,P80_short,35.0879,554,fwd_1d,-0.0218,48.28,-0.309,short,BAC
trend_sma_slow,P80_short,35.0879,554,fwd_2d,-0.0456,50.0,-0.433,short,BAC
trend_sma_slow,P80_short,35.0879,554,fwd_3d,-0.0643,49.18,-0.494,short,BAC
trend_sma_slow,P80_short,35.0879,554,fwd_5d,-0.1348,50.27,-0.779,short,BAC
trend_sma_slow,P90_short,40.4112,277,fwd_1d,-0.0918,46.74,-0.868,short,BAC
trend_sma_slow,P90_short,40.4112,277,fwd_2d,-0.1682,47.27,-1.069,short,BAC
trend_sma_slow,P90_short,40.4112,277,fwd_3d,-0.2588,45.62,-1.362,short,BAC
trend_sma_slow,P90_short,40.4112,277,fwd_5d,-0.3978,44.85,-1.585,short,BAC
trend_ema_fast,P10_long,15.662,277,fwd_1d,0.1372,54.51,1.241,long,BAC
trend_ema_fast,P10_long,15.662,277,fwd_2d,0.2576,56.68,1.627,long,BAC
trend_ema_fast,P10_long,15.662,277,fwd_3d,0.4121,58.12,2.17,long,BAC
trend_ema_fast,P10_long,15.662,277,fwd_5d,0.694,57.76,2.987,long,BAC
trend_ema_fast,P20_long,16.8956,554,fwd_1d,0.142,53.25,1.951,long,BAC
trend_ema_fast,P20_long,16.8956,554,fwd_2d,0.2802,56.14,2.74,long,BAC
trend_ema_fast,P20_long,16.8956,554,fwd_3d,0.4209,57.76,3.413,long,BAC
trend_ema_fast,P20_long,16.8956,554,fwd_5d,0.6927,57.4,4.349,long,BAC
trend_ema_fast,P80_short,35.4231,554,fwd_1d,-0.0111,49.01,-0.157,short,BAC
trend_ema_fast,P80_short,35.4231,554,fwd_2d,-0.016,50.18,-0.153,short,BAC
trend_ema_fast,P80_short,35.4231,554,fwd_3d,-0.016,49.36,-0.125,short,BAC
trend_ema_fast,P80_short,35.4231,554,fwd_5d,-0.0306,50.82,-0.184,short,BAC
trend_ema_fast,P90_short,40.5117,277,fwd_1d,-0.0883,45.65,-0.859,short,BAC
trend_ema_fast,P90_short,40.5117,277,fwd_2d,-0.1859,45.82,-1.238,short,BAC
trend_ema_fast,P90_short,40.5117,277,fwd_3d,-0.2421,45.26,-1.349,short,BAC
trend_ema_fast,P90_short,40.5117,277,fwd_5d,-0.3051,46.32,-1.293,short,BAC
trend_ema_slow,P10_long,15.7249,277,fwd_1d,0.1396,54.87,1.289,long,BAC
trend_ema_slow,P10_long,15.7249,277,fwd_2d,0.2601,55.96,1.683,long,BAC
trend_ema_slow,P10_long,15.7249,277,fwd_3d,0.4022,55.6,2.172,long,BAC
trend_ema_slow,P10_long,15.7249,277,fwd_5d,0.6603,55.6,2.91,long,BAC
trend_ema_slow,P20_long,16.8039,554,fwd_1d,0.1311,52.89,1.843,long,BAC
trend_ema_slow,P20_long,16.8039,554,fwd_2d,0.2548,55.23,2.537,long,BAC
trend_ema_slow,P20_long,16.8039,554,fwd_3d,0.3695,56.86,3.026,long,BAC
trend_ema_slow,P20_long,16.8039,554,fwd_5d,0.6135,56.14,3.866,long,BAC
trend_ema_slow,P80_short,35.0045,554,fwd_1d,-0.0166,48.28,-0.235,short,BAC
trend_ema_slow,P80_short,35.0045,554,fwd_2d,-0.04,49.64,-0.385,short,BAC
trend_ema_slow,P80_short,35.0045,554,fwd_3d,-0.0485,48.64,-0.38,short,BAC
trend_ema_slow,P80_short,35.0045,554,fwd_5d,-0.0617,49.91,-0.369,short,BAC
trend_ema_slow,P90_short,40.3669,277,fwd_1d,-0.1136,45.65,-1.077,short,BAC
trend_ema_slow,P90_short,40.3669,277,fwd_2d,-0.2382,45.09,-1.525,short,BAC
trend_ema_slow,P90_short,40.3669,277,fwd_3d,-0.3345,43.8,-1.77,short,BAC
trend_ema_slow,P90_short,40.3669,277,fwd_5d,-0.4975,43.01,-1.995,short,BAC
trend_vortex_ind_pos,P10_long,0.7188,277,fwd_1d,-0.0487,51.62,-0.256,long,BAC
trend_vortex_ind_pos,P10_long,0.7188,277,fwd_2d,-0.0128,55.6,-0.058,long,BAC
trend_vortex_ind_pos,P10_long,0.7188,277,fwd_3d,0.0893,57.4,0.337,long,BAC
trend_vortex_ind_pos,P10_long,0.7188,277,fwd_5d,-0.0988,54.87,-0.3,long,BAC
trend_vortex_ind_pos,P20_long,0.8,554,fwd_1d,0.037,51.36,0.326,long,BAC
trend_vortex_ind_pos,P20_long,0.8,554,fwd_2d,0.1152,53.62,0.825,long,BAC
trend_vortex_ind_pos,P20_long,0.8,554,fwd_3d,0.2246,54.99,1.283,long,BAC
trend_vortex_ind_pos,P20_long,0.8,554,fwd_5d,0.3882,57.74,1.782,long,BAC
trend_vortex_ind_pos,P80_short,1.1127,554,fwd_1d,0.1376,52.89,2.365,short,BAC
trend_vortex_ind_pos,P80_short,1.1127,554,fwd_2d,0.188,52.17,2.221,short,BAC
trend_vortex_ind_pos,P80_short,1.1127,554,fwd_3d,0.1443,51.62,1.382,short,BAC
trend_vortex_ind_pos,P80_short,1.1127,554,fwd_5d,0.2137,53.43,1.636,short,BAC
trend_vortex_ind_pos,P90_short,1.1767,277,fwd_1d,0.0367,47.65,0.453,short,BAC
trend_vortex_ind_pos,P90_short,1.1767,277,fwd_2d,0.0281,48.74,0.249,short,BAC
trend_vortex_ind_pos,P90_short,1.1767,277,fwd_3d,-0.0133,47.29,-0.101,short,BAC
trend_vortex_ind_pos,P90_short,1.1767,277,fwd_5d,0.0812,51.62,0.457,short,BAC
trend_vortex_ind_neg,P10_long,0.6879,277,fwd_1d,0.0307,48.74,0.378,long,BAC
trend_vortex_ind_neg,P10_long,0.6879,277,fwd_2d,-0.0413,47.65,-0.32,long,BAC
trend_vortex_ind_neg,P10_long,0.6879,277,fwd_3d,-0.1132,47.29,-0.73,long,BAC
trend_vortex_ind_neg,P10_long,0.6879,277,fwd_5d,0.0401,52.71,0.212,long,BAC
trend_vortex_ind_neg,P20_long,0.7525,554,fwd_1d,0.0073,48.74,0.114,long,BAC
trend_vortex_ind_neg,P20_long,0.7525,554,fwd_2d,-0.0116,50.54,-0.12,long,BAC
trend_vortex_ind_neg,P20_long,0.7525,554,fwd_3d,-0.0064,50.0,-0.056,long,BAC
trend_vortex_ind_neg,P20_long,0.7525,554,fwd_5d,0.0955,53.97,0.683,long,BAC
trend_vortex_ind_neg,P80_short,1.051,554,fwd_1d,0.1156,53.16,1.059,short,BAC
trend_vortex_ind_neg,P80_short,1.051,554,fwd_2d,0.2174,56.34,1.584,short,BAC
trend_vortex_ind_neg,P80_short,1.051,554,fwd_3d,0.3256,56.99,1.923,short,BAC
trend_vortex_ind_neg,P80_short,1.051,554,fwd_5d,0.5252,59.74,2.521,short,BAC
trend_vortex_ind_neg,P90_short,1.1265,277,fwd_1d,0.0336,52.71,0.207,short,BAC
trend_vortex_ind_neg,P90_short,1.1265,277,fwd_2d,0.0936,55.8,0.47,short,BAC
trend_vortex_ind_neg,P90_short,1.1265,277,fwd_3d,0.1059,56.36,0.442,short,BAC
trend_vortex_ind_neg,P90_short,1.1265,277,fwd_5d,0.2352,57.88,0.773,short,BAC
trend_vortex_ind_diff,P10_long,-0.3893,277,fwd_1d,0.0503,52.71,0.274,long,BAC
trend_vortex_ind_diff,P10_long,-0.3893,277,fwd_2d,0.0409,55.43,0.187,long,BAC
trend_vortex_ind_diff,P10_long,-0.3893,277,fwd_3d,0.0153,54.35,0.056,long,BAC
trend_vortex_ind_diff,P10_long,-0.3893,277,fwd_5d,-0.0956,54.91,-0.292,long,BAC
trend_vortex_ind_diff,P20_long,-0.2435,554,fwd_1d,0.0259,51.72,0.23,long,BAC
trend_vortex_ind_diff,P20_long,-0.2435,554,fwd_2d,0.0833,55.07,0.588,long,BAC
trend_vortex_ind_diff,P20_long,-0.2435,554,fwd_3d,0.2467,57.35,1.425,long,BAC
trend_vortex_ind_diff,P20_long,-0.2435,554,fwd_5d,0.4272,59.02,2.013,long,BAC
trend_vortex_ind_diff,P80_short,0.3498,554,fwd_1d,0.1356,52.53,2.184,short,BAC
trend_vortex_ind_diff,P80_short,0.3498,554,fwd_2d,0.1913,53.43,2.054,short,BAC
trend_vortex_ind_diff,P80_short,0.3498,554,fwd_3d,0.1853,52.71,1.693,short,BAC
trend_vortex_ind_diff,P80_short,0.3498,554,fwd_5d,0.243,55.42,1.828,short,BAC
trend_vortex_ind_diff,P90_short,0.4732,277,fwd_1d,0.0173,49.1,0.226,short,BAC
trend_vortex_ind_diff,P90_short,0.4732,277,fwd_2d,-0.0607,46.21,-0.523,short,BAC
trend_vortex_ind_diff,P90_short,0.4732,277,fwd_3d,-0.1488,44.77,-1.015,short,BAC
trend_vortex_ind_diff,P90_short,0.4732,277,fwd_5d,-0.0654,50.9,-0.356,short,BAC
trend_trix,P10_long,-0.3077,277,fwd_1d,0.1747,52.71,0.867,long,BAC
trend_trix,P10_long,-0.3077,277,fwd_2d,0.3285,57.04,1.353,long,BAC
trend_trix,P10_long,-0.3077,277,fwd_3d,0.5172,57.76,1.734,long,BAC
trend_trix,P10_long,-0.3077,277,fwd_5d,0.9939,60.29,2.802,long,BAC
trend_trix,P20_long,-0.1723,554,fwd_1d,0.0981,51.62,0.837,long,BAC
trend_trix,P20_long,-0.1723,554,fwd_2d,0.2074,54.15,1.406,long,BAC
trend_trix,P20_long,-0.1723,554,fwd_3d,0.3081,55.23,1.701,long,BAC
trend_trix,P20_long,-0.1723,554,fwd_5d,0.5152,56.86,2.296,long,BAC
trend_trix,P80_short,0.2582,554,fwd_1d,0.0371,50.72,0.537,short,BAC
trend_trix,P80_short,0.2582,554,fwd_2d,0.0698,51.62,0.713,short,BAC
trend_trix,P80_short,0.2582,554,fwd_3d,0.0893,51.26,0.751,short,BAC
trend_trix,P80_short,0.2582,554,fwd_5d,0.1284,53.79,0.841,short,BAC
trend_trix,P90_short,0.3566,277,fwd_1d,-0.0073,48.38,-0.073,short,BAC
trend_trix,P90_short,0.3566,277,fwd_2d,-0.068,48.38,-0.486,short,BAC
trend_trix,P90_short,0.3566,277,fwd_3d,-0.046,49.46,-0.27,short,BAC
trend_trix,P90_short,0.3566,277,fwd_5d,-0.0079,48.38,-0.037,short,BAC
trend_mass_index,P10_long,23.6805,277,fwd_1d,0.1013,50.54,0.928,long,BAC
trend_mass_index,P10_long,23.6805,277,fwd_2d,0.1597,50.54,1.008,long,BAC
trend_mass_index,P10_long,23.6805,277,fwd_3d,0.2252,50.54,1.17,long,BAC
trend_mass_index,P10_long,23.6805,277,fwd_5d,0.2356,52.35,0.982,long,BAC
trend_mass_index,P20_long,24.1555,554,fwd_1d,0.0806,50.36,1.142,long,BAC
trend_mass_index,P20_long,24.1555,554,fwd_2d,0.1285,52.35,1.244,long,BAC
trend_mass_index,P20_long,24.1555,554,fwd_3d,0.159,52.89,1.243,long,BAC
trend_mass_index,P20_long,24.1555,554,fwd_5d,0.2498,54.15,1.503,long,BAC
trend_mass_index,P80_short,25.7216,554,fwd_1d,0.011,50.36,0.101,short,BAC
trend_mass_index,P80_short,25.7216,554,fwd_2d,0.0191,52.17,0.14,short,BAC
trend_mass_index,P80_short,25.7216,554,fwd_3d,0.0505,53.07,0.297,short,BAC
trend_mass_index,P80_short,25.7216,554,fwd_5d,0.1423,53.43,0.655,short,BAC
trend_mass_index,P90_short,26.2643,277,fwd_1d,-0.0088,51.62,-0.046,short,BAC
trend_mass_index,P90_short,26.2643,277,fwd_2d,0.0434,52.71,0.192,short,BAC
trend_mass_index,P90_short,26.2643,277,fwd_3d,0.0815,53.07,0.293,short,BAC
trend_mass_index,P90_short,26.2643,277,fwd_5d,0.0832,52.71,0.242,short,BAC
trend_dpo,P10_long,-0.8684,277,fwd_1d,0.1006,49.46,0.928,long,BAC
trend_dpo,P10_long,-0.8684,277,fwd_2d,0.1304,50.18,0.76,long,BAC
trend_dpo,P10_long,-0.8684,277,fwd_3d,0.0249,46.93,0.115,long,BAC
trend_dpo,P10_long,-0.8684,277,fwd_5d,0.3039,49.82,1.094,long,BAC
trend_dpo,P20_long,-0.5051,554,fwd_1d,0.062,50.72,0.856,long,BAC
trend_dpo,P20_long,-0.5051,554,fwd_2d,0.1644,51.81,1.453,long,BAC
trend_dpo,P20_long,-0.5051,554,fwd_3d,0.2175,51.81,1.539,long,BAC
trend_dpo,P20_long,-0.5051,554,fwd_5d,0.4085,53.61,2.196,long,BAC
trend_dpo,P80_short,0.4728,554,fwd_1d,-0.0063,47.02,-0.059,short,BAC
trend_dpo,P80_short,0.4728,554,fwd_2d,-0.0606,50.72,-0.45,short,BAC
trend_dpo,P80_short,0.4728,554,fwd_3d,-0.0018,52.27,-0.011,short,BAC
trend_dpo,P80_short,0.4728,554,fwd_5d,0.1511,54.45,0.754,short,BAC
trend_dpo,P90_short,0.7868,277,fwd_1d,-0.0855,46.57,-0.49,short,BAC
trend_dpo,P90_short,0.7868,277,fwd_2d,-0.3257,46.93,-1.517,short,BAC
trend_dpo,P90_short,0.7868,277,fwd_3d,-0.3252,49.46,-1.27,short,BAC
trend_dpo,P90_short,0.7868,277,fwd_5d,-0.2088,50.54,-0.682,short,BAC
trend_kst,P10_long,-79.1877,277,fwd_1d,0.1068,49.82,0.534,long,BAC
trend_kst,P10_long,-79.1877,277,fwd_2d,0.2346,56.32,0.979,long,BAC
trend_kst,P10_long,-79.1877,277,fwd_3d,0.3827,56.68,1.309,long,BAC
trend_kst,P10_long,-79.1877,277,fwd_5d,0.9153,60.29,2.678,long,BAC
trend_kst,P20_long,-44.0467,554,fwd_1d,0.0884,50.72,0.765,long,BAC
trend_kst,P20_long,-44.0467,554,fwd_2d,0.2119,54.51,1.48,long,BAC
trend_kst,P20_long,-44.0467,554,fwd_3d,0.3217,56.14,1.85,long,BAC
trend_kst,P20_long,-44.0467,554,fwd_5d,0.6348,58.3,2.93,long,BAC
trend_kst,P80_short,65.1763,554,fwd_1d,0.0359,50.72,0.529,short,BAC
trend_kst,P80_short,65.1763,554,fwd_2d,0.0108,49.64,0.112,short,BAC
trend_kst,P80_short,65.1763,554,fwd_3d,-0.0125,48.92,-0.107,short,BAC
trend_kst,P80_short,65.1763,554,fwd_5d,-0.0221,51.26,-0.147,short,BAC
trend_kst,P90_short,91.7799,277,fwd_1d,0.0584,49.82,0.582,short,BAC
trend_kst,P90_short,91.7799,277,fwd_2d,0.0963,52.71,0.668,short,BAC
trend_kst,P90_short,91.7799,277,fwd_3d,0.1196,51.62,0.67,short,BAC
trend_kst,P90_short,91.7799,277,fwd_5d,0.1195,52.35,0.559,short,BAC
trend_kst_sig,P10_long,-77.0343,277,fwd_1d,0.3508,53.07,1.865,long,BAC
trend_kst_sig,P10_long,-77.0343,277,fwd_2d,0.5841,59.57,2.618,long,BAC
trend_kst_sig,P10_long,-77.0343,277,fwd_3d,0.859,59.93,3.141,long,BAC
trend_kst_sig,P10_long,-77.0343,277,fwd_5d,1.3378,59.93,4.101,long,BAC
trend_kst_sig,P20_long,-44.3157,554,fwd_1d,0.1829,51.81,1.631,long,BAC
trend_kst_sig,P20_long,-44.3157,554,fwd_2d,0.3458,56.14,2.441,long,BAC
trend_kst_sig,P20_long,-44.3157,554,fwd_3d,0.5198,56.86,3.038,long,BAC
trend_kst_sig,P20_long,-44.3157,554,fwd_5d,0.855,58.48,4.074,long,BAC
trend_kst_sig,P80_short,63.3986,554,fwd_1d,-0.0122,50.54,-0.178,short,BAC
trend_kst_sig,P80_short,63.3986,554,fwd_2d,0.0151,51.26,0.158,short,BAC
trend_kst_sig,P80_short,63.3986,554,fwd_3d,0.0599,50.54,0.519,short,BAC
trend_kst_sig,P80_short,63.3986,554,fwd_5d,0.1344,52.35,0.888,short,BAC
trend_kst_sig,P90_short,89.9636,277,fwd_1d,0.0334,50.54,0.359,short,BAC
trend_kst_sig,P90_short,89.9636,277,fwd_2d,0.0263,48.74,0.201,short,BAC
trend_kst_sig,P90_short,89.9636,277,fwd_3d,0.0326,48.74,0.199,short,BAC
trend_kst_sig,P90_short,89.9636,277,fwd_5d,0.1246,48.74,0.566,short,BAC
trend_kst_diff,P10_long,-27.9773,277,fwd_1d,0.0032,53.07,0.017,long,BAC
trend_kst_diff,P10_long,-27.9773,277,fwd_2d,-0.1293,51.09,-0.574,long,BAC
trend_kst_diff,P10_long,-27.9773,277,fwd_3d,-0.1889,52.0,-0.688,long,BAC
trend_kst_diff,P10_long,-27.9773,277,fwd_5d,-0.4229,53.11,-1.286,long,BAC
trend_kst_diff,P20_long,-17.6995,554,fwd_1d,0.0727,53.71,0.652,long,BAC
trend_kst_diff,P20_long,-17.6995,554,fwd_2d,0.1624,55.07,1.167,long,BAC
trend_kst_diff,P20_long,-17.6995,554,fwd_3d,0.2866,55.9,1.683,long,BAC
trend_kst_diff,P20_long,-17.6995,554,fwd_5d,0.4426,58.29,2.075,long,BAC
trend_kst_diff,P80_short,18.901,554,fwd_1d,0.1145,50.36,1.438,short,BAC
trend_kst_diff,P80_short,18.901,554,fwd_2d,0.2633,53.61,2.249,short,BAC
trend_kst_diff,P80_short,18.901,554,fwd_3d,0.3635,52.71,2.486,short,BAC
trend_kst_diff,P80_short,18.901,554,fwd_5d,0.487,55.23,2.729,short,BAC
trend_kst_diff,P90_short,28.7482,277,fwd_1d,0.1683,50.18,1.33,short,BAC
trend_kst_diff,P90_short,28.7482,277,fwd_2d,0.3078,52.71,1.622,short,BAC
trend_kst_diff,P90_short,28.7482,277,fwd_3d,0.3474,48.38,1.483,short,BAC
trend_kst_diff,P90_short,28.7482,277,fwd_5d,0.2741,52.71,0.963,short,BAC
trend_ichimoku_conv,P10_long,15.68,271,fwd_1d,0.1494,54.98,1.304,long,BAC
trend_ichimoku_conv,P10_long,15.68,271,fwd_2d,0.3148,57.93,1.94,long,BAC
trend_ichimoku_conv,P10_long,15.68,271,fwd_3d,0.4759,58.67,2.418,long,BAC
trend_ichimoku_conv,P10_long,15.68,271,fwd_5d,0.8038,60.15,3.327,long,BAC
trend_ichimoku_conv,P20_long,16.91,548,fwd_1d,0.1238,52.92,1.68,long,BAC
trend_ichimoku_conv,P20_long,16.91,548,fwd_2d,0.2603,55.66,2.509,long,BAC
trend_ichimoku_conv,P20_long,16.91,548,fwd_3d,0.3865,57.48,3.085,long,BAC
trend_ichimoku_conv,P20_long,16.91,548,fwd_5d,0.6772,56.93,4.196,long,BAC
trend_ichimoku_conv,P80_short,35.416,554,fwd_1d,0.0059,49.37,0.083,short,BAC
trend_ichimoku_conv,P80_short,35.416,554,fwd_2d,0.0109,51.09,0.104,short,BAC
trend_ichimoku_conv,P80_short,35.416,554,fwd_3d,0.0019,49.91,0.015,short,BAC
trend_ichimoku_conv,P80_short,35.416,554,fwd_5d,0.0002,51.37,0.001,short,BAC
trend_ichimoku_conv,P90_short,40.2165,277,fwd_1d,-0.0751,46.01,-0.733,short,BAC
trend_ichimoku_conv,P90_short,40.2165,277,fwd_2d,-0.1641,46.91,-1.092,short,BAC
trend_ichimoku_conv,P90_short,40.2165,277,fwd_3d,-0.2214,45.62,-1.233,short,BAC
trend_ichimoku_conv,P90_short,40.2165,277,fwd_5d,-0.3278,45.96,-1.396,short,BAC
trend_ichimoku_base,P10_long,15.65,269,fwd_1d,0.1941,55.76,1.716,long,BAC
trend_ichimoku_base,P10_long,15.65,269,fwd_2d,0.395,57.99,2.481,long,BAC
trend_ichimoku_base,P10_long,15.65,269,fwd_3d,0.5768,58.74,3.0,long,BAC
trend_ichimoku_base,P10_long,15.65,269,fwd_5d,0.9862,59.85,4.183,long,BAC
trend_ichimoku_base,P20_long,16.742,554,fwd_1d,0.1428,52.35,2.031,long,BAC
trend_ichimoku_base,P20_long,16.742,554,fwd_2d,0.2868,55.42,2.903,long,BAC
trend_ichimoku_base,P20_long,16.742,554,fwd_3d,0.4111,57.04,3.453,long,BAC
trend_ichimoku_base,P20_long,16.742,554,fwd_5d,0.6614,56.68,4.256,long,BAC
trend_ichimoku_base,P80_short,34.926,554,fwd_1d,-0.0253,48.1,-0.358,short,BAC
trend_ichimoku_base,P80_short,34.926,554,fwd_2d,-0.0489,49.64,-0.467,short,BAC
trend_ichimoku_base,P80_short,34.926,554,fwd_3d,-0.077,48.64,-0.594,short,BAC
trend_ichimoku_base,P80_short,34.926,554,fwd_5d,-0.1504,49.54,-0.876,short,BAC
trend_ichimoku_base,P90_short,40.175,276,fwd_1d,-0.0974,45.45,-0.9,short,BAC
trend_ichimoku_base,P90_short,40.175,276,fwd_2d,-0.2183,45.62,-1.382,short,BAC
trend_ichimoku_base,P90_short,40.175,276,fwd_3d,-0.3204,44.69,-1.692,short,BAC
trend_ichimoku_base,P90_short,40.175,276,fwd_5d,-0.4615,43.91,-1.838,short,BAC
trend_ichimoku_a,P10_long,15.6968,277,fwd_1d,0.1191,53.07,1.08,long,BAC
trend_ichimoku_a,P10_long,15.6968,277,fwd_2d,0.2449,55.6,1.554,long,BAC
trend_ichimoku_a,P10_long,15.6968,277,fwd_3d,0.3629,54.87,1.904,long,BAC
trend_ichimoku_a,P10_long,15.6968,277,fwd_5d,0.6633,55.96,2.844,long,BAC
trend_ichimoku_a,P20_long,16.8175,553,fwd_1d,0.1442,52.8,2.023,long,BAC
trend_ichimoku_a,P20_long,16.8175,553,fwd_2d,0.2859,56.06,2.842,long,BAC
trend_ichimoku_a,P20_long,16.8175,553,fwd_3d,0.4032,57.69,3.332,long,BAC
trend_ichimoku_a,P20_long,16.8175,553,fwd_5d,0.6462,56.78,4.112,long,BAC
trend_ichimoku_a,P80_short,35.1165,554,fwd_1d,-0.0102,48.82,-0.145,short,BAC
trend_ichimoku_a,P80_short,35.1165,554,fwd_2d,-0.03,50.0,-0.288,short,BAC
trend_ichimoku_a,P80_short,35.1165,554,fwd_3d,-0.0575,48.46,-0.45,short,BAC
trend_ichimoku_a,P80_short,35.1165,554,fwd_5d,-0.0787,49.54,-0.47,short,BAC
trend_ichimoku_a,P90_short,40.2715,277,fwd_1d,-0.0953,45.65,-0.912,short,BAC
trend_ichimoku_a,P90_short,40.2715,277,fwd_2d,-0.1839,46.18,-1.21,short,BAC
trend_ichimoku_a,P90_short,40.2715,277,fwd_3d,-0.2748,44.89,-1.523,short,BAC
trend_ichimoku_a,P90_short,40.2715,277,fwd_5d,-0.4464,45.22,-1.887,short,BAC
trend_ichimoku_b,P10_long,15.935,272,fwd_1d,0.1392,55.88,1.266,long,BAC
trend_ichimoku_b,P10_long,15.935,272,fwd_2d,0.2718,56.62,1.744,long,BAC
trend_ichimoku_b,P10_long,15.935,272,fwd_3d,0.3953,56.62,2.103,long,BAC
trend_ichimoku_b,P10_long,15.935,272,fwd_5d,0.6943,56.25,3.016,long,BAC
trend_ichimoku_b,P20_long,16.552,554,fwd_1d,0.1415,51.81,2.004,long,BAC
trend_ichimoku_b,P20_long,16.552,554,fwd_2d,0.2757,55.05,2.776,long,BAC
trend_ichimoku_b,P20_long,16.552,554,fwd_3d,0.4083,56.68,3.39,long,BAC
trend_ichimoku_b,P20_long,16.552,554,fwd_5d,0.6758,57.58,4.376,long,BAC
trend_ichimoku_b,P80_short,34.6,551,fwd_1d,0.0262,49.64,0.373,short,BAC
trend_ichimoku_b,P80_short,34.6,551,fwd_2d,0.0547,51.91,0.53,short,BAC
trend_ichimoku_b,P80_short,34.6,551,fwd_3d,0.0883,51.28,0.702,short,BAC
trend_ichimoku_b,P80_short,34.6,551,fwd_5d,0.1466,52.56,0.896,short,BAC
trend_ichimoku_b,P90_short,39.95,276,fwd_1d,-0.1177,43.64,-1.09,short,BAC
trend_ichimoku_b,P90_short,39.95,276,fwd_2d,-0.2319,45.26,-1.45,short,BAC
trend_ichimoku_b,P90_short,39.95,276,fwd_3d,-0.3471,44.69,-1.8,short,BAC
trend_ichimoku_b,P90_short,39.95,276,fwd_5d,-0.5305,43.91,-2.075,short,BAC
trend_stc,P10_long,0.0055,277,fwd_1d,0.1001,53.62,0.665,long,BAC
